paper_pmcid,paper_pmid,paper_title,paper_year,paper_url_pmc,paper_url_pubmed,dataset_accession,dataset_osdr_view,dataset_osdr_api,mission,organism,assay,project_type,data_source,evidence_type,confidence,evidence_notes,mined_mission_terms,mined_organism_terms,mined_assay_terms
PMC10027818,nan,Meta-analysis of the space flight and microgravity response of the Arabidopsis plant transcriptome,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10027818/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-251,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-251/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-251/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Arabidopsis thaliana;mouse,Microarray;Proteomics;RNA-Seq;RNA-seq;RNAseq;Transcriptomics;microarray;proteomic;proteomics;transcriptomic;transcriptomics
PMC10027818,nan,Meta-analysis of the space flight and microgravity response of the Arabidopsis plant transcriptome,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10027818/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-37,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-37/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-37/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Arabidopsis thaliana;mouse,Microarray;Proteomics;RNA-Seq;RNA-seq;RNAseq;Transcriptomics;microarray;proteomic;proteomics;transcriptomic;transcriptomics
PMC10027818,nan,Meta-analysis of the space flight and microgravity response of the Arabidopsis plant transcriptome,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10027818/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-38,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-38/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-38/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Arabidopsis thaliana;mouse,Microarray;Proteomics;RNA-Seq;RNA-seq;RNAseq;Transcriptomics;microarray;proteomic;proteomics;transcriptomic;transcriptomics
PMC10027818,nan,Meta-analysis of the space flight and microgravity response of the Arabidopsis plant transcriptome,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10027818/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-44,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-44/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-44/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Arabidopsis thaliana;mouse,Microarray;Proteomics;RNA-Seq;RNA-seq;RNAseq;Transcriptomics;microarray;proteomic;proteomics;transcriptomic;transcriptomics
PMC10027818,nan,Meta-analysis of the space flight and microgravity response of the Arabidopsis plant transcriptome,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10027818/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-46,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-46/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-46/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Arabidopsis thaliana;mouse,Microarray;Proteomics;RNA-Seq;RNA-seq;RNAseq;Transcriptomics;microarray;proteomic;proteomics;transcriptomic;transcriptomics
PMC10027818,nan,Meta-analysis of the space flight and microgravity response of the Arabidopsis plant transcriptome,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10027818/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-7,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-7/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-7/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Arabidopsis thaliana;mouse,Microarray;Proteomics;RNA-Seq;RNA-seq;RNAseq;Transcriptomics;microarray;proteomic;proteomics;transcriptomic;transcriptomics
PMC10797188,nan,Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids.,2023.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-583,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-583/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-583/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;SpaceX-14,Drosophila;mouse,RNA-Seq;RNA-seq;RNAseq;transcriptomic;y
PMC10797188,nan,Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids.,2023.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-586,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-586/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-586/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;SpaceX-14,Drosophila;mouse,RNA-Seq;RNA-seq;RNAseq;transcriptomic;y
PMC10797188,nan,Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids.,2023.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-587,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-587/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-587/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;SpaceX-14,Drosophila;mouse,RNA-Seq;RNA-seq;RNAseq;transcriptomic;y
PMC10797188,nan,Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids.,2023.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-588,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-588/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-588/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;SpaceX-14,Drosophila;mouse,RNA-Seq;RNA-seq;RNAseq;transcriptomic;y
PMC10797188,nan,Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids.,2023.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-609,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-609/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-609/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;SpaceX-14,Drosophila;mouse,RNA-Seq;RNA-seq;RNAseq;transcriptomic;y
PMC10797188,nan,Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids.,2023.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-610,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-610/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-610/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;SpaceX-14,Drosophila;mouse,RNA-Seq;RNA-seq;RNAseq;transcriptomic;y
PMC11833055,nan,Endocrine Effects of Space Flight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11833055/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-32,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-32/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-32/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,Bion-M1;Rodent Research,;Mice;Mouse;mice;mouse;s,RNA-seq;Transcriptomic;Transcriptomics;metabolomic;metabolomics;transcriptomic;transcriptomics
PMC11833055,nan,Endocrine Effects of Space Flight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11833055/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-352,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-352/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-352/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,Bion-M1;Rodent Research,;Mice;Mouse;mice;mouse;s,RNA-seq;Transcriptomic;Transcriptomics;metabolomic;metabolomics;transcriptomic;transcriptomics
PMC7382458,nan,Sierra Nevada sweep: Metagenomic measurements of bioaerosols vertically distributed across the troposphere.,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7382458/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-256,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-256/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-256/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,,RNA-seq
PMC8444978,nan,Draft Genome Sequences of Fungi Isolated from the International Space Station during the Microbial Tracking-2 Experiment,2021.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8444978/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-400,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-400/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-400/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle,,metabolomics;proteomics
PMC9241228,nan,"Microbial tracking-2, a metagenomics analysis of bacteria and fungi onboard the International Space Station.",nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-252,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-252/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-252/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS,,RNA-seq
PMC8953707,nan,Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-101,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-101/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-101/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,BION-M1;Bion-M1;ISS;Rodent Research;iss;shuttle,;Arabidopsis thaliana;Mice;mice;mouse;s,microarray;proteomic;transcriptomic
PMC8953707,nan,Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-103,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-103/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-103/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,BION-M1;Bion-M1;ISS;Rodent Research;iss;shuttle,;Arabidopsis thaliana;Mice;mice;mouse;s,microarray;proteomic;transcriptomic
PMC8953707,nan,Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-104,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-104/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-104/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,BION-M1;Bion-M1;ISS;Rodent Research;iss;shuttle,;Arabidopsis thaliana;Mice;mice;mouse;s,microarray;proteomic;transcriptomic
PMC8953707,nan,Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-111,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-111/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-111/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,BION-M1;Bion-M1;ISS;Rodent Research;iss;shuttle,;Arabidopsis thaliana;Mice;mice;mouse;s,microarray;proteomic;transcriptomic
PMC8953707,nan,Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-135,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-135/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-135/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,BION-M1;Bion-M1;ISS;Rodent Research;iss;shuttle,;Arabidopsis thaliana;Mice;mice;mouse;s,microarray;proteomic;transcriptomic
PMC8953707,nan,Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-21,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-21/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-21/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,BION-M1;Bion-M1;ISS;Rodent Research;iss;shuttle,;Arabidopsis thaliana;Mice;mice;mouse;s,microarray;proteomic;transcriptomic
PMC8953707,nan,Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-99,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-99/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-99/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,BION-M1;Bion-M1;ISS;Rodent Research;iss;shuttle,;Arabidopsis thaliana;Mice;mice;mouse;s,microarray;proteomic;transcriptomic
PMC11166646,nan,Release of CD36-associated cell-free mitochondrial DNA and RNA as a hallmark of space environment response,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166646/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-530,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-530/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-530/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS,Mouse;mice;mouse,Metabolomics;Proteomics;RNA-seq;Transcriptomics;proteomic
PMC11166646,nan,Release of CD36-associated cell-free mitochondrial DNA and RNA as a hallmark of space environment response,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166646/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-532,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-532/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-532/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS,Mouse;mice;mouse,Metabolomics;Proteomics;RNA-seq;Transcriptomics;proteomic
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-120,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-120/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-120/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-121,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-121/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-121/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-144,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-144/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-144/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-147,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-147/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-147/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-17,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-17/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-17/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-205,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-205/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-205/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-213,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-213/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-213/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-217,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-217/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-217/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-218,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-218/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-218/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-220,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-220/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-220/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-223,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-223/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-223/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-251,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-251/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-251/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-284,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-284/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-284/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-313,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-313/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-313/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-314,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-314/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-314/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-321,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-321/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-321/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-37,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-37/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-37/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-38,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-38/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-38/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-416,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-416/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-416/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-427,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-427/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-427/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis Thaliana;Arabidopsis thaliana;arabidopsis thaliana,Microarray;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;proteomic;transcriptomic;transcriptomics;y
